黑暗圣堂武士闪现	Parpadeo de Templario oscuro	1
黑暗圣堂武士闪现	Dark Templar Blink	1
星灵枢纽护盾充能	Recarga de escudos del Nexo	1
星灵枢纽护盾充能	Nexus Shield Recharge	1
恢复	Restitución	1
恢复	Restaurar	1
机动突击型载具。可以使用锁定技能在移动状态下快速开火。<n/><n/><c val="#ColorAttackInfo">可以对地。</c>	Vehículo de asalto móvil. Puede usar Fijar objetivo para disparar rápidamente en movimiento.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres.</c>	1
机动突击型载具。可以使用锁定技能在移动状态下快速开火。<n/><n/><c val="#ColorAttackInfo">可以对地。</c>	Vehículo de asalto móvil. Puede usar Fijar objetivo para disparar rápidamente en movimiento.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres y aéreas.</c>	1
拦截机	Interceptores	3
拦截机	Interceptor	1
眼虫	Vigía Supremo	3
眼虫	Vigía supremo	2
脉冲光线	Pulsar Beam	1
脉冲光线	Rayo púlsar	4
灵能波	Estallido psiónico	1
灵能波	Explosión psiónica	1
预视	Envision	1
预视	Vislumbrar	2
先知武器	Oracle Weapon	1
先知武器	Oráculo - Arma	1
雷兽武器冷却时间	Ultralisk Weapon Cooldown	1
雷兽武器冷却时间	Tiempo de recuperación de arma de Ultralisco	1
虫群之心虚空辉光舰伤害提升	Void Ray Swarm Damage Boost	1
虫群之心虚空辉光舰伤害提升	Mantarraya del Vacío - Enjambre - Aumento de daño	1
虚空虹吸	Void Siphon	1
虚空虹吸	Sifón del vacío	2
光子过载	Sobrecarga de fotones	1
光子过载	Megacarga de fotones	1
猎杀飞弹	Misil buscador	3
猎杀飞弹	Buscador	1
让虫群宿主孵化的蝗虫可以飞行。飞行蝗虫可以使用俯冲降落至地面进行攻击。	Permite que las Langostas engendradas por el Huésped del Enjambre vuelen. Las Langostas voladoras pueden usar la habilidad Descenso en picada para aterrizar y atacar.	1
让虫群宿主孵化的蝗虫可以飞行。飞行蝗虫可以使用俯冲降落至地面进行攻击。	Las Langostas engendradas por el Huésped del Enjambre pueden volar y usar la habilidad Descenso en picada para aterrizar y atacar.	1
步兵研发建筑。科技实验室可以同任何生产建筑相组合。<n/><n/><c val="ffff8a">开启：</c><n/>- 劫掠者<n/>- 建造幽灵军校可开启幽灵	Estructura de investigación de infantería. Cualquier estructura de producción puede albergar un Tecnolab.<n/><n/><c val="ffff8a">Habilita:</c><n/>- Merodeadores<n/>- Fantasmas en la Academia de Fantasmas	1
步兵研发建筑。科技实验室可以同任何生产建筑相组合。<n/><n/><c val="ffff8a">开启：</c><n/>- 劫掠者<n/>- 建造幽灵军校可开启幽灵	Estructura de investigación de infantería. Cualquier estructura de producción puede albergar un Tecnolab.<n/><n/><c val="ffff8a">Habilita:</c><n/>- Merodeadores<n/>- Fantasmas con Academia de Fantasmas	1
重型攻击猛兽，可造成范围伤害。<n/><n/><c val="ffff8a">可以对地。</c>	Bestia de asalto pesado que tiene ataque con daño de área.<n/><n/><c val="ffff8a">Ataca unidades terrestres.</c>	1
重型攻击猛兽，可造成范围伤害。<n/><n/><c val="ffff8a">可以对地。</c>	Bestia de asalto pesado que tiene ataque con daño de área.<n/><n/><c val="ffff8a">Ataca a unidades terrestres.</c>	1
岩石	Rocas	12
岩石	Roca	6
攻击该障碍物可将其摧毁	Atácalo para destruirlo	2
攻击该障碍物可将其摧毁	Ataca esto para destruirlo	14
联合指挥官	Comandantes aliados	1
联合指挥官	COMANDANTES ALIADOS	20
研发	Investigar	2
研发	INVESTIGAR	1
研发	INVESTIGACIÓN	1
攻城模式	Asedio	1
攻城模式	Modo Asedio	1
迷宫式隐形迷彩	Inmolación piroquinética	1
迷宫式隐形迷彩	Camuflaje laberíntico	2
大和炮	Cañón Yamato	2
大和炮	Disparador Yamato principal	2
大和炮	Yamato	1
强大的皇家卫队战舰。可以使用大和炮与战术跳跃。在星港中建造。<n/><n/><c val="#ColorAttackInfo">可以对地和对空。</c>	Nave de guerra poderosa de la Guardia Real. Usa Cañón Yamato y Salto táctico.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres y aéreas.</c>	1
强大的皇家卫队战舰。可以使用大和炮与战术跳跃。在星港中建造。<n/><n/><c val="#ColorAttackInfo">可以对地和对空。</c>	Nave de guerra poderosa de la Guardia Real. Usa Cañón Yamato y Salto táctico. Se construye en el Puerto estelar.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres y aéreas.</c>	1
建造在瓦斯气泉上，用于采集高能瓦斯。	Se transposiciona sobre un géiser de gas vespeno para permitir la recolección de este.	1
建造在瓦斯气泉上，用于采集高能瓦斯。	Se transposiciona sobre un géiser de gas vespeno para permitir la recolección de este gas.	1
建造在瓦斯气泉上，用于采集高能瓦斯。	Se construye sobre un géiser de gas vespeno para permitir la recolección de este.	3
建造在瓦斯气泉上，用于采集高能瓦斯。	Se construye sobre un géiser de gas vespeno para permitir la recolección de este gas.	1
专业对空攻击手。可以切换为劳工。<n/><n/><c val="#ColorAttackInfo">可以对地和对空。</c>	Atacante antiaéreo especializado. Puede ponerse un traje de Obrero.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres y aéreas.</c>	1
专业对空攻击手。可以切换为劳工。<n/><n/><c val="#ColorAttackInfo">可以对地和对空。</c>	Atacante antiinfantería especializado. Puede ponerse un traje de Obrero.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres.</c>	1
攻城坦克	Tanque de Asedio	4
攻城坦克	Tanque de asedio	1
+~A~%	+~A~%	43
+~A~%	+ ~A~%	1
+~A~%	+~A~ por ciento	1
腐蚀喷液	Caustic Spray	1
腐蚀喷液	Rocío cáustico	1
Lurker Tunneling Burst	Explosión de excavación de Acechador	1
Lurker Tunneling Burst	Lurker Tunneling Burst	1
冲锋	Cargando	1
冲锋	Carga	2
艾星超载	Sobercarga Stetelital	2
艾星超载	Sobrecarga Stetelital	3
研究机械飞蝗截击机舱室	Investigar Plataformas de Mecalangosceptores	1
研究机械飞蝗截击机舱室	Investigar Plataforma de Mecalangosceptores	1
取消	Cancelar	10
取消	CANCELAR	4
爆炸	Explotar	2
爆炸	Fuego	1
自毁型单位。爆炸时能够造成小范围的伤害。<n/><n/><c val="ffff8a">可以对地。</c>	Unidad suicida. Causa daño en un área pequeña al morir. <n/><n/><c val="ffff8a">Ataca a unidades terrestres.</c>	1
自毁型单位。爆炸时能够造成小范围的伤害。<n/><n/><c val="ffff8a">可以对地。</c>	Unidad suicida. Al morir, inflige daño sobre una pequeña área. <n/><n/><c val="ffff8a">Ataca a unidades terrestres.</c>	1
自毁型单位。爆炸时能够造成小范围的伤害。<n/><n/><c val="ffff8a">可以对地。</c>	Unidad suicida. Al morir, inflige daño sobre un área pequeña. <n/><n/><c val="ffff8a">Ataca a unidades terrestres.</c>	1
机械孵化场的更高级形态，为机械异虫提供更多的升级方案和建筑方案。可孵化所有机械异虫单位和接收采集到的资源。	Versión aún más evolucionada del Mecalarvario que permite producir mejoras y estructuras adicionales. También engendra a todas las unidades mecazerg y recibe los recursos recolectados.	1
机械孵化场的更高级形态，为机械异虫提供更多的升级方案和建筑方案。可孵化所有机械异虫单位和接收采集到的资源。	Versión evolucionada del Mecalarvario que permite producir mejoras y estructuras adicionales. También engendra a todas las unidades mecazerg y recibe los recursos recolectados.	1
远程攻击单位。<n/><n/><c val="ffff8a">可以对地和对空。</c>	Atacante de larga distancia.<n/><n/><c val="ffff8a">Ataca a unidades terrestres y aéreas.</c>	1
远程攻击单位。<n/><n/><c val="ffff8a">可以对地和对空。</c>	Atacante de largo alcance.<n/><n/><c val="ffff8a">Ataca unidades terrestres y aéreas.</c>	1
远程攻击单位。<n/><n/><c val="ffff8a">可以对地和对空。</c>	Atacante de largo alcance.<n/><n/><c val="ffff8a">Ataca a unidades terrestres y aéreas.</c>	2
“爱心区域”每秒给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ + Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/>点艾能恢复。盟友单位每秒获得<d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ +  Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/>点能量恢复。	Permite que las Stetzonas otorguen <d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ + Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de egonergía por segundo a las unidades de Stetmann. Las unidades aliadas obtienen <d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ +  Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de energía por segundo.	1
“爱心区域”每秒给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ + Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/>点艾能恢复。盟友单位每秒获得<d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ +  Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/>点能量恢复。	Las Stetzonas otorgan <d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ + Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de egonergía por segundo a las unidades de Stetmann. Las unidades aliadas obtienen <d ref="$UpgradeEffectArrayValue:PowerFieldEnergyRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Energy]$ +  Effect,MasteryStetmannStetzoneBonusesEnergyRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de energía por segundo.	1
允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。	Permite que las Stetzonas otorguen <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de vida por segundo a las unidades de Stetmann. Las unidades aliadas obtienen <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de vida por segundo.	1
允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。	Las Stetzonas otorgan <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de vida por segundo a las unidades de Stetmann. Las unidades aliadas obtienen <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/> de regeneración de vida por segundo.	1
允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>%移动速度加成。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>%移动速度加成。	Permite que las Stetzonas otorguen un <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>% más de velocidad de movimiento a las unidades de Stetmann. Las unidades aliadas obtienen un <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>% más de velocidad de movimiento.	1
允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>%移动速度加成。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>%移动速度加成。	Las Stetzonas otorgan un <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>% más de velocidad de movimiento a las unidades de Stetmann. Las unidades aliadas obtienen un <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>% más de velocidad de movimiento.	1
远程火炮单位。可以使用腐蚀胆汁。<n/><n/><c val="#ColorAttackInfo">可以对地。</c>	Artillería de largo alcance. Puede usar la habilidad Bilis corrosiva.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres.</c>	1
远程火炮单位。可以使用腐蚀胆汁。<n/><n/><c val="#ColorAttackInfo">可以对地。</c>	Artillería de largo alcance. Puede usar Bilis corrosiva.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres.</c>	2
已潜地	Enterrado	7
已潜地	Enterrada	2
机械飞蝗截击机	Mecalangosceptor	1
机械飞蝗截击机	Mecalangosceptores	1
-~A~秒	-~A~ segundos	9
-~A~秒	-~A~ seg	3
制造共生体	Create Symbiote	1
制造共生体	Crear Simbiontes	1
菌毯愈合	Creep Mend	1
菌毯愈合	Talo - Remendar	1
愈合	Mend	1
愈合	Remendar	5
攻击	Atacar	6
攻击	Ataque	2
攻击	Attack	2
生物机械哺液	Bio-Mechanical Transfusion	1
生物机械哺液	Transfusión biomecánica	2
腐蚀强酸	Corrosive Acid	1
腐蚀强酸	Ácido corrosivo	2
EMP	PEM	8
EMP	EMP	1
喷气背包突击	Jump Jet Assault	1
喷气背包突击	Asalto propulsado	1
仆从机	Servidores	1
仆从机	Servidor	1
聚变打击	Ataque nuclear	1
聚变打击	Nuclear Strike	1
醒醒！	Wake Up!	1
醒醒！	¡Despierta!	1
脉冲手雷	Granada de pulso	2
脉冲手雷	Granadas de pulso	1
Nova Griffin Bombing Run Targeting Dummy	Nova - Grifonte - Bombardeo - Apuntar - Simulación	1
Nova Griffin Bombing Run Targeting Dummy	Nova Griffin Bombing Run Targeting Dummy	1
突杀	Dash Attack	1
突杀	Ataque arrasador	1
孵化剧毒巢穴	Spawn Toxic Nest	1
孵化剧毒巢穴	Engendrar Nido tóxico	1
召唤休伯利安号	Invocar Hiperión	1
召唤休伯利安号	Llama al Hiperión	1
Void Shard ACUnstable Energy	Esquirla del Vacío - CA - Energía inestable	2
Void Shard ACUnstable Energy	Void Shard ACUnstable Energy	1
Void Shard ACVoid Zone	Esquirla del Vacío - CA - Zona del Vacío	1
Void Shard ACVoid Zone	Void Shard ACVoid Zone	2
战列巡航舰	Crucero de Batalla	3
战列巡航舰	Crucero de batalla	1
巢虫领主	Amo de la Colonia	2
巢虫领主	Amo de la colonia	1
航母艾尔	Portanaves - Aiur	1
航母艾尔	Coloso - Aiur	1
黑暗圣堂武士	Templario Oscuro	2
黑暗圣堂武士	Templario oscuro	3
吞噬者	Insaciable	2
吞噬者	Devorador	1
维京战机	Vikingo	5
维京战机	Caza Vikingo	1
高阶圣堂武士	Alto Templario	3
高阶圣堂武士	Alto templario	1
利维坦	Colonia Leviatán	17
利维坦	Leviatán	3
黄昏之翼	Alas Crepusculares	1
黄昏之翼	Alas crepusculares	1
地狱天使	Ángeles del Inferno	1
地狱天使	Ángeles del Infierno	1
凯莫瑞安工人	Trabajadores kelmorianos	1
凯莫瑞安工人	Trabajador kelmoriano	3
轨道控制基地	Control orbital	2
轨道控制基地	Centro de mando orbital	1
孢子爬虫	Rastrero lanzaesporas	3
孢子爬虫	Rastrero lanzaesporas - Arma	1
王虫	Amo supremo	2
王虫	Amo Supremo	3
折跃棱镜	Prisma de transposición	1
折跃棱镜	Prisma de Transposición	2
跳虫	Zerguezno	6
跳虫	Zergueznos	1
求生无路	Night 2 Die	1
求生无路	Noche mortal	1
隐形	Camuflaje	1
隐形	Camuflado	1
黑暗圣堂武士召回	Templario oscuro - Repliegue	1
黑暗圣堂武士召回	Replegar Templario oscuro	1
焦油炸弹	Bomba de alquitrán	1
焦油炸弹	Bombas de alquitrán	3
狂暴	Frenesí	2
狂暴	Frenético	1
复仇战士	Venganza funesta	1
复仇战士	Vengador	1
时空力场	Campo temporal	2
时空力场	Campo temporal iterativo	1
瘟疫	Plague	1
瘟疫	Plaga	2
时间扭曲	Time Warp	1
时间扭曲	Distorsión de tiempo	2
On Death Vorazun Recall On Death Recently Recalled	Al morir - Vorazún - Replegar al morir - Repliegue reciente	1
On Death Vorazun Recall On Death Recently Recalled	On Death Vorazun Recall On Death Recently Recalled	1
Symb Create Controller	Simbionte - Crear controlador	1
Symb Create Controller	Symb Create Controller	1
Void Shard ACDamage Field Debuff	Esquirla del Vacío - CA - Campo de daño - Despotenciación	1
Void Shard ACDamage Field Debuff	Void Shard ACDamage Field Debuff	1
淬毒骨刺	Espinas ponzoñosas	2
淬毒骨刺	Espinas envenenadas	1
该单位已隐形，只能被侦测单位或侦测效果发现。	Esta unidad está camuflada y sólo será revelada por unidades o efectos detectores.	2
该单位已隐形，只能被侦测单位或侦测效果发现。	Esta unidad permanece camuflada a menos que sea revelada por detectores o efectos.	1
攻击和移动速度降低。	Ralentiza la velocidad de movimiento y ataque.	8
攻击和移动速度降低。	Reduce la velocidad de movimiento y ataque.	2
攻击速度降低。	Las velocidades de ataque se ralentizan.	1
攻击速度降低。	Reduce la velocidad de ataque.	1
该单位的护甲提高了。	La armadura de esta unidad ha aumentado.	1
该单位的护甲提高了。	Esta unidad tiene armadura aumentada.	1
该单位正在持续受到伤害。	Esta unidad recibe daño con el transcurso del tiempo.	2
该单位正在持续受到伤害。	Esta unidad recibe daño con el tiempo.	3
330毫米口径弹幕火炮	Cañón de andanada de 330 mm	1
330毫米口径弹幕火炮	Cañones de andanada de 330 mm	1
热能射线枪	Lanzas térmicas	7
热能射线枪	Lanza térmica	1
正在修理	En reparación	1
正在修理	Reparación	1
折跃母舰	Entrenar Nave nodriza	1
折跃母舰	Transposicionar Nave nodriza	1
进化美杜莎之刃	Evolucionar Cuchillas Medusa	2
进化美杜莎之刃	Evolucionar Cuchillas Medusas	1
培育爆蚊	Incubación de Azote	1
培育爆蚊	Incubar Azote	1
飞扑	Swoop	1
飞扑	Descenso en picada	1
衰变	Disintegration	1
衰变	Desintegración	2
德拉肯激光钻机攻击	Taladro láser Drakken - Ataque	1
德拉肯激光钻机攻击	Ataque de taladro láser Drakken	1
进化潜地冲锋	Evolucionar Ataque enterrado	1
进化潜地冲锋	Evolucionar - Ataque enterrado	1
已锁定	Bloqueado	3
已锁定	Bloqueada	3
折跃晋升者	Transposicionar Ascendente	1
折跃晋升者	Transposicionar Ascendiente	1
强化纳米修复	Nanoreparación mejorada	1
强化纳米修复	Nanorreparación mejorada	1
加载	Cargar	2
加载	CARGAR	1
孵化虫后	Entrenar Reina	1
孵化虫后	Crear Reina	1
破坏者	Devastador	4
破坏者	Destructor	1
修理太阳锻炉	Reparar Forja solar	1
修理太阳锻炉	Repara la Forja solar.	1
研究后燃充能	Investigar Postquemadores	3
研究后燃充能	Investigar Sistema de focalización clase ARES	1
研究漩流弹	Investigar Municiones Maelstrom	1
研究漩流弹	Investigar Municiones Maelstorm	1
研究磁轨武器	Investigar Munición de riel magnético	1
研究磁轨武器	Investigar Municiones de riel magnético	1
神经寄生	Parásito neural	6
神经寄生	Neural Parasite	1
轨道轰炸	Ataque orbital	2
轨道轰炸	Golpe orbital	1
执政官战甲	Traje de armadura de pretor	1
执政官战甲	Traje de armadura de pretor activo	1
时间停止	Detener tiempo	1
时间停止	Interrupción temporal	1
削铁刃虫	Gladia cercenante	1
削铁刃虫	Gladias cercenantes	1
暴龙兽	Torrasque	2
暴龙兽	Tiranozor	1
基础建筑，用于接收采集到的资源。自体可以升空。<n/><n/><c val="ffff8a">开启：</c><n/>- SCV	Estructura primaria. Se usa para recibir los recursos recolectados. Puede usar la habilidad Despegar.<n/><n/><c val="ffff8a">Habilita:</c><n/>- VCE	1
基础建筑，用于接收采集到的资源。自体可以升空。<n/><n/><c val="ffff8a">开启：</c><n/>- SCV	Estructura primaria. Se utiliza para recibir los recursos recolectados. Puede usar la habilidad Despegar.<n/><n/><c val="ffff8a">Habilita:</c><n/>- VCE	1
投射一道可移动但无法攻击的无敌阴影。<n/><n/>激活此技能后，使徒会在<d ref="Behavior,AdeptPhaseShiftTimer,Duration"/>秒后传送到阴影的位置。<n/><n/>激活后可以取消。	Proyecta una Sombra invulnerable que puede moverse pero no atacar.<n/><n/>La Adepta se teletransporta hasta la ubicación de la sombra <d ref="Behavior,AdeptPhaseShiftTimer,Duration"/> segundos después de la activación.<n/><n/>Puede cancelarse después de la activación.	1
投射一道可移动但无法攻击的无敌阴影。<n/><n/>激活此技能后，使徒会在<d ref="Behavior,AdeptPhaseShiftTimer,Duration"/>秒后传送到阴影的位置。<n/><n/>激活后可以取消。	Proyecta una Sombra invulnerable que puede moverse pero no ataca.<n/><n/>La Adepta se teletransporta hasta la ubicación de la Sombra <d ref="Behavior,AdeptPhaseShiftTimer,Duration"/> segundos después de la activación.<n/><n/>Puede cancelarse después de la activación.	1
命令选中的单位移动到目标地点，并对沿途遭遇的敌人发起攻击。收到攻击一个目标的命令后，单位会持续攻击该目标，直到对方被消灭。	Ordena a las unidades seleccionadas que se desplacen hacia el punto objetivo y que combatan contra los enemigos que encuentren en el camino. Apuntar a una unidad con el comando Atacar ordena que sea atacada hasta su destrucción.	1
命令选中的单位移动到目标地点，并对沿途遭遇的敌人发起攻击。收到攻击一个目标的命令后，单位会持续攻击该目标，直到对方被消灭。	Les ordena a las unidades seleccionadas que se muevan al punto objetivo, combatiendo con los enemigos cercanos en el camino. Marcar a una unidad con el comando Atacar ordena que esa unidad sea atacada hasta su destrucción.	1
喷射胆汁轰炸目标区域，伤害区域内的地面和空中单位。	Bombardea las ubicaciones objetivo con bilis y daña a las unidades aéreas y terrestres que están en el área.	1
喷射胆汁轰炸目标区域，伤害区域内的地面和空中单位。	Bombardea la ubicación objetivo con bilis y daña a las unidades aéreas y terrestres que están en el área.	1
对重甲单位造成额外伤害。攻击会使敌人减速。<n/><n/><c val="#ColorAttackInfo">可以对地。</c>	Inflige daño adicional a las unidades blindadas. Los ataques ralentizan a los enemigos.<n/><n/><c val="#ColorAttackInfo">Ataca a unidades terrestres.</c>	1
对重甲单位造成额外伤害。攻击会使敌人减速。<n/><n/><c val="#ColorAttackInfo">可以对地。</c>	Inflige daño adicional a las unidades blindadas. Los ataque ralentizan a los enemigos.<n/><n/><c val="#ColorAttackInfo">Ataca unidades terrestres.</c>	1
